"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00028499","TEMPE ASU, AZ US","2019-05-12","0.03","0.0","0.0",,"87","57","80"
"USC00028499","TEMPE ASU, AZ US","2019-05-13","0.00","0.0","0.0",,"90","56","89"
"USC00028499","TEMPE ASU, AZ US","2019-05-14","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-05-15","0.00","0.0","0.0",,"97",,
"USC00028499","TEMPE ASU, AZ US","2019-05-16","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-05-17","0.00","0.0","0.0",,,"56","76"
"USC00028499","TEMPE ASU, AZ US","2019-05-18","0.00","0.0","0.0",,"85","49","84"
"USC00028499","TEMPE ASU, AZ US","2019-05-19","0.00","0.0","0.0",,,"57","78"
"USC00028499","TEMPE ASU, AZ US","2019-05-20","0.01","0.0","0.0",,,"55","73"
"USC00028499","TEMPE ASU, AZ US","2019-05-21","0.00","0.0","0.0",,"81","48","80"
"USC00028499","TEMPE ASU, AZ US","2019-05-22","0.00","0.0","0.0",,,"55","72"
"USC00028499","TEMPE ASU, AZ US","2019-05-23","0.08","0.0","0.0",,"78","49","73"
"USC00028499","TEMPE ASU, AZ US","2019-05-24","0.00","0.0","0.0",,"87","48","86"
"USC00028499","TEMPE ASU, AZ US","2019-05-25","0.00","0.0","0.0",,"90","50","87"
"USC00028499","TEMPE ASU, AZ US","2019-05-26","0.00","0.0","0.0",,"88","54","77"
"USC00028499","TEMPE ASU, AZ US","2019-05-27","0.00","0.0","0.0",,"78","60","78"
"USC00028499","TEMPE ASU, AZ US","2019-05-28","0.00","0.0","0.0",,"84","48","83"
"USC00028499","TEMPE ASU, AZ US","2019-05-29","0.00","0.0","0.0",,"89","51","89"
"USC00028499","TEMPE ASU, AZ US","2019-05-30","0.00","0.0","0.0",,"96","57","94"
"USC00028499","TEMPE ASU, AZ US","2019-05-31","0.00","0.0","0.0",,"97","65","95"
"USC00028499","TEMPE ASU, AZ US","2019-06-01","0.00","0.0","0.0",,"97","58","95"
"USC00028499","TEMPE ASU, AZ US","2019-06-02","0.00","0.0","0.0",,"96","62","93"
"USC00028499","TEMPE ASU, AZ US","2019-06-03","0.00","0.0","0.0",,"96","61","95"
"USC00028499","TEMPE ASU, AZ US","2019-06-04","0.00","0.0","0.0",,"99","60","96"
"USC00028499","TEMPE ASU, AZ US","2019-06-05","0.00","0.0","0.0",,"99","65","98"
"USC00028499","TEMPE ASU, AZ US","2019-06-06","0.00","0.0","0.0",,"99","65","97"
"USC00028499","TEMPE ASU, AZ US","2019-06-07","0.00","0.0","0.0",,"99","71","97"
"USC00028499","TEMPE ASU, AZ US","2019-06-08","0.00","0.0","0.0",,"99","65","97"
"USC00028499","TEMPE ASU, AZ US","2019-06-09","0.00","0.0","0.0",,"105","66","101"
"USC00028499","TEMPE ASU, AZ US","2019-06-10","0.00","0.0","0.0",,"105","71","104"
"USC00028499","TEMPE ASU, AZ US","2019-06-11","0.00","0.0","0.0",,"106","77","102"
"USC00028499","TEMPE ASU, AZ US","2019-06-12","0.00","0.0","0.0",,"109","73","106"
"USC00028499","TEMPE ASU, AZ US","2019-06-13","0.00","0.0","0.0",,"107","71","102"
"USC00028499","TEMPE ASU, AZ US","2019-06-14","0.00","0.0","0.0",,"103","67","100"
"USC00028499","TEMPE ASU, AZ US","2019-06-15","0.00","0.0","0.0",,"102","66","101"
"USC00028499","TEMPE ASU, AZ US","2019-06-16","0.00","0.0","0.0",,"104","67","100"
"USC00028499","TEMPE ASU, AZ US","2019-06-17","0.00","0.0","0.0",,"102","72","101"
"USC00028499","TEMPE ASU, AZ US","2019-06-18","0.00","0.0","0.0",,"102","65","101"
"USC00028499","TEMPE ASU, AZ US","2019-06-19","0.00","0.0","0.0",,"102","60","98"
"USC00028499","TEMPE ASU, AZ US","2019-06-20","0.00","0.0","0.0",,"102","60","101"
"USC00028499","TEMPE ASU, AZ US","2019-06-21","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-06-22","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-06-23","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-06-24","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-06-25","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-06-26","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-06-27","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-06-28","0.00","0.0","0.0",,"108",,"107"
"USC00028499","TEMPE ASU, AZ US","2019-06-29","0.00","0.0","0.0",,"109","74","106"
"USC00028499","TEMPE ASU, AZ US","2019-06-30","0.00","0.0","0.0",,"108","76","107"
"USC00028499","TEMPE ASU, AZ US","2019-07-01","0.00","0.0","0.0",,"108","77","105"
"USC00028499","TEMPE ASU, AZ US","2019-07-02","0.00","0.0","0.0",,"106","68","104"
"USC00028499","TEMPE ASU, AZ US","2019-07-03","0.00","0.0","0.0",,"105","67","102"
"USC00028499","TEMPE ASU, AZ US","2019-07-04","0.00","0.0","0.0",,"103","62","102"
"USC00028499","TEMPE ASU, AZ US","2019-07-05","0.00","0.0","0.0",,"104","67","103"
"USC00028499","TEMPE ASU, AZ US","2019-07-06","0.00","0.0","0.0",,"104","69","102"
"USC00028499","TEMPE ASU, AZ US","2019-07-07","0.00","0.0","0.0",,"105","73","100"
"USC00028499","TEMPE ASU, AZ US","2019-07-08","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-09","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-10","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-11","0.00","0.0","0.0",,"110",,
"USC00028499","TEMPE ASU, AZ US","2019-07-12","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-13","0.00","0.0","0.0",,,,"105"
"USC00028499","TEMPE ASU, AZ US","2019-07-14","0.00","0.0","0.0",,"107","80","106"
"USC00028499","TEMPE ASU, AZ US","2019-07-15","0.00","0.0","0.0",,"110","77","109"
"USC00028499","TEMPE ASU, AZ US","2019-07-16","0.00","0.0","0.0",,"111","78","109"
"USC00028499","TEMPE ASU, AZ US","2019-07-17","0.00","0.0","0.0",,,"80","101"
"USC00028499","TEMPE ASU, AZ US","2019-07-18","0.00","0.0","0.0",,"105","78","104"
"USC00028499","TEMPE ASU, AZ US","2019-07-19","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-20","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-21","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-22","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-23","0.00","0.0","0.0",,"105","70","103"
"USC00028499","TEMPE ASU, AZ US","2019-07-24","0.25","0.0","0.0",,,"74","98"
"USC00028499","TEMPE ASU, AZ US","2019-07-25","0.00","0.0","0.0",,"105","82","104"
"USC00028499","TEMPE ASU, AZ US","2019-07-26","0.00","0.0","0.0",,"108","83","106"
"USC00028499","TEMPE ASU, AZ US","2019-07-27","0.00","0.0","0.0",,"110","81","108"
"USC00028499","TEMPE ASU, AZ US","2019-07-28","0.00","0.0","0.0",,"110","82","108"
"USC00028499","TEMPE ASU, AZ US","2019-07-29","0.00","0.0","0.0",,,"82","106"
"USC00028499","TEMPE ASU, AZ US","2019-07-30","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-07-31","0.63","0.0","0.0",,,"72","98"
"USC00028499","TEMPE ASU, AZ US","2019-08-01","0.00","0.0","0.0",,"104","76","102"
"USC00028499","TEMPE ASU, AZ US","2019-08-02","0.00","0.0","0.0",,"108","80","106"
"USC00028499","TEMPE ASU, AZ US","2019-08-03","0.00","0.0","0.0",,"110","81","107"
"USC00028499","TEMPE ASU, AZ US","2019-08-04","0.05","0.0","0.0",,"109","76","106"
"USC00028499","TEMPE ASU, AZ US","2019-08-05","0.03","0.0","0.0",,"112","82","107"
"USC00028499","TEMPE ASU, AZ US","2019-08-06","0.00","0.0","0.0",,,"81","101"
"USC00028499","TEMPE ASU, AZ US","2019-08-07","0.00","0.0","0.0",,"104","83","102"
"USC00028499","TEMPE ASU, AZ US","2019-08-08","0.00","0.0","0.0",,"106","78","104"
"USC00028499","TEMPE ASU, AZ US","2019-08-09","0.00","0.0","0.0",,"105","82","98"
"USC00028499","TEMPE ASU, AZ US","2019-08-10","0.00","0.0","0.0",,"100","76","98"
"USC00028499","TEMPE ASU, AZ US","2019-08-11","0.00","0.0","0.0",,"101","79","100"
"USC00028499","TEMPE ASU, AZ US","2019-08-12","0.00","0.0","0.0",,"105","76","103"
"USC00028499","TEMPE ASU, AZ US","2019-08-13","0.00","0.0","0.0",,"107",,"105"
"USC00028499","TEMPE ASU, AZ US","2019-08-14","0.00","0.0","0.0",,"110","70","109"
"USC00028499","TEMPE ASU, AZ US","2019-08-15","0.00","0.0","0.0",,"111","70","109"
"USC00028499","TEMPE ASU, AZ US","2019-08-16","0.00","0.0","0.0",,,"69","105"
"USC00028499","TEMPE ASU, AZ US","2019-08-17","0.00","0.0","0.0",,"107","72","105"
"USC00028499","TEMPE ASU, AZ US","2019-08-18","0.00","0.0","0.0",,,"68","101"
"USC00028499","TEMPE ASU, AZ US","2019-08-19","0.00","0.0","0.0",,"107","68","105"
"USC00028499","TEMPE ASU, AZ US","2019-08-20","0.00","0.0","0.0",,"110","70","108"
"USC00028499","TEMPE ASU, AZ US","2019-08-21","0.00","0.0","0.0",,"111","70","110"
"USC00028499","TEMPE ASU, AZ US","2019-08-22","0.00","0.0","0.0",,,"69","102"
"USC00028499","TEMPE ASU, AZ US","2019-08-23","0.00","0.0","0.0",,"104","78","100"
"USC00028499","TEMPE ASU, AZ US","2019-08-24","0.00","0.0","0.0",,"101","82","98"
"USC00028499","TEMPE ASU, AZ US","2019-08-25","0.00","0.0","0.0",,"101","80","100"
"USC00028499","TEMPE ASU, AZ US","2019-08-26","0.00","0.0","0.0",,"105","82","104"
"USC00028499","TEMPE ASU, AZ US","2019-08-27","0.00","0.0","0.0",,"108","78","107"
"USC00028499","TEMPE ASU, AZ US","2019-08-28","0.34","0.0","0.0",,"108","79","103"
"USC00028499","TEMPE ASU, AZ US","2019-08-29","0.00","0.0","0.0",,,"73","99"
"USC00028499","TEMPE ASU, AZ US","2019-08-30","0.00","0.0","0.0",,"106","75","105"
"USC00028499","TEMPE ASU, AZ US","2019-08-31","0.00","0.0","0.0",,"106","77","104"
"USC00028499","TEMPE ASU, AZ US","2019-09-01","0.00","0.0","0.0",,"106","79","97"
"USC00028499","TEMPE ASU, AZ US","2019-09-02","0.00","0.0","0.0",,"103","74","103"
"USC00028499","TEMPE ASU, AZ US","2019-09-03","0.00","0.0","0.0",,"106","76","106"
"USC00028499","TEMPE ASU, AZ US","2019-09-04","0.00","0.0","0.0",,"109","80","100"
"USC00028499","TEMPE ASU, AZ US","2019-09-05","0.00","0.0","0.0",,"109","77","103"
"USC00028499","TEMPE ASU, AZ US","2019-09-06","0.00","0.0","0.0",,"106","77","102"
"USC00028499","TEMPE ASU, AZ US","2019-09-07","0.00","0.0","0.0",,"106","81","101"
"USC00028499","TEMPE ASU, AZ US","2019-09-08","0.00","0.0","0.0",,"105","74","98"
"USC00028499","TEMPE ASU, AZ US","2019-09-09","0.00","0.0","0.0",,"98","70","96"
"USC00028499","TEMPE ASU, AZ US","2019-09-10","0.00","0.0","0.0",,"98","74","95"
"USC00028499","TEMPE ASU, AZ US","2019-09-11","0.00","0.0","0.0",,"98","74","91"
"USC00028499","TEMPE ASU, AZ US","2019-09-12","0.00","0.0","0.0",,"101","68","100"
"USC00028499","TEMPE ASU, AZ US","2019-09-13","0.00","0.0","0.0",,"106","76","104"
"USC00028499","TEMPE ASU, AZ US","2019-09-14","0.00","0.0","0.0",,,"77","91"
"USC00028499","TEMPE ASU, AZ US","2019-09-15","0.00","0.0","0.0",,"99","72","97"
"USC00028499","TEMPE ASU, AZ US","2019-09-16","0.00","0.0","0.0",,"100","71","85"
"USC00028499","TEMPE ASU, AZ US","2019-09-17","0.02","0.0","0.0",,"98","66","90"
"USC00028499","TEMPE ASU, AZ US","2019-09-18","0.00","0.0","0.0",,"102","68","96"
"USC00028499","TEMPE ASU, AZ US","2019-09-19","0.00","0.0","0.0",,"102","68","98"
"USC00028499","TEMPE ASU, AZ US","2019-09-20","0.00","0.0","0.0",,"99","61","93"
"USC00028499","TEMPE ASU, AZ US","2019-09-21","0.00","0.0","0.0",,"100",,"89"
"USC00028499","TEMPE ASU, AZ US","2019-09-22","0.00","0.0","0.0",,"98","63","91"
"USC00028499","TEMPE ASU, AZ US","2019-09-23","1.05","0.0","0.0",,"91","70","78"
"USC00028499","TEMPE ASU, AZ US","2019-09-24","0.02","0.0","0.0",,"90","65","87"
"USC00028499","TEMPE ASU, AZ US","2019-09-25","0.00","0.0","0.0",,"91","66","82"
"USC00028499","TEMPE ASU, AZ US","2019-09-26","0.22","0.0","0.0",,"91","66","79"
"USC00028499","TEMPE ASU, AZ US","2019-09-27","0.01","0.0","0.0",,"92","70","86"
"USC00028499","TEMPE ASU, AZ US","2019-09-28","0.00","0.0","0.0",,"93","72","92"
"USC00028499","TEMPE ASU, AZ US","2019-09-29","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-09-30","0.00","0.0","0.0",,"91","59","88"
"USC00028499","TEMPE ASU, AZ US","2019-10-01","0.00","0.0","0.0",,"90","57","89"
"USC00028499","TEMPE ASU, AZ US","2019-10-02","0.00","0.0","0.0",,"91","55","85"
"USC00028499","TEMPE ASU, AZ US","2019-10-03","0.00","0.0","0.0",,,"58",
"USC00028499","TEMPE ASU, AZ US","2019-10-04","0.00","0.0","0.0",,"94",,"92"
"USC00028499","TEMPE ASU, AZ US","2019-10-05","0.00","0.0","0.0",,"95","61","91"
"USC00028499","TEMPE ASU, AZ US","2019-10-06","0.00","0.0","0.0",,"96","57","95"
"USC00028499","TEMPE ASU, AZ US","2019-10-07","0.00","0.0","0.0",,"98","60","98"
"USC00028499","TEMPE ASU, AZ US","2019-10-08","0.00","0.0","0.0",,,"59","92"
"USC00028499","TEMPE ASU, AZ US","2019-10-09","0.00","0.0","0.0",,"95","56","89"
"USC00028499","TEMPE ASU, AZ US","2019-10-10","0.00","0.0","0.0",,"90","60","86"
"USC00028499","TEMPE ASU, AZ US","2019-10-11","0.00","0.0","0.0",,"88","57","86"
"USC00028499","TEMPE ASU, AZ US","2019-10-12","0.00","0.0","0.0",,"92","60","85"
"USC00028499","TEMPE ASU, AZ US","2019-10-13","0.00","0.0","0.0",,"93","57","87"
"USC00028499","TEMPE ASU, AZ US","2019-10-14","0.00","0.0","0.0",,"92","54","82"
"USC00028499","TEMPE ASU, AZ US","2019-10-15","0.00","0.0","0.0",,"93","61","88"
"USC00028499","TEMPE ASU, AZ US","2019-10-16","0.00","0.0","0.0",,"99","59","97"
"USC00028499","TEMPE ASU, AZ US","2019-10-17","0.00","0.0","0.0",,"99","62","97"
"USC00028499","TEMPE ASU, AZ US","2019-10-18","0.00","0.0","0.0",,"98","59","89"
"USC00028499","TEMPE ASU, AZ US","2019-10-19","0.00","0.0","0.0",,"97","56","79"
"USC00028499","TEMPE ASU, AZ US","2019-10-20","0.00","0.0","0.0",,"97","48","92"
"USC00028499","TEMPE ASU, AZ US","2019-10-21","0.00","0.0","0.0",,,"52","83"
"USC00028499","TEMPE ASU, AZ US","2019-10-22","0.00","0.0","0.0",,"91","51","81"
"USC00028499","TEMPE ASU, AZ US","2019-10-23","0.00","0.0","0.0",,"85",,
"USC00028499","TEMPE ASU, AZ US","2019-10-24","0.00","0.0","0.0",,,"57","77"
"USC00028499","TEMPE ASU, AZ US","2019-10-25","0.00","0.0","0.0",,"85","42","83"
"USC00028499","TEMPE ASU, AZ US","2019-10-26","0.00","0.0","0.0",,,"58","72"
"USC00028499","TEMPE ASU, AZ US","2019-10-27","0.00","0.0","0.0",,"89","49","83"
"USC00028499","TEMPE ASU, AZ US","2019-10-28","0.00","0.0","0.0",,,"58","69"
"USC00028499","TEMPE ASU, AZ US","2019-10-29","0.00","0.0","0.0",,"77","41","69"
"USC00028499","TEMPE ASU, AZ US","2019-10-30","0.00","0.0","0.0",,"71","47","65"
"USC00028499","TEMPE ASU, AZ US","2019-10-31","0.00","0.0","0.0",,"78","48","70"
"USC00028499","TEMPE ASU, AZ US","2019-11-01","0.00","0.0","0.0",,"83","40","76"
"USC00028499","TEMPE ASU, AZ US","2019-11-02","0.00","0.0","0.0",,"89","46","75"
"USC00028499","TEMPE ASU, AZ US","2019-11-03","0.00","0.0","0.0",,"89","50","80"
"USC00028499","TEMPE ASU, AZ US","2019-11-04","0.00","0.0","0.0",,"88","51","86"
"USC00028499","TEMPE ASU, AZ US","2019-11-05","0.00","0.0","0.0",,"90","54","84"
"USC00028499","TEMPE ASU, AZ US","2019-11-06","0.00","0.0","0.0",,"89",,"88"
"USC00028499","TEMPE ASU, AZ US","2019-11-07","0.00","0.0","0.0",,,"62","83"
"USC00028499","TEMPE ASU, AZ US","2019-11-08","0.00","0.0","0.0",,"90","59","81"
"USC00028499","TEMPE ASU, AZ US","2019-11-09","0.00","0.0","0.0",,"86","54","84"
"USC00028499","TEMPE ASU, AZ US","2019-11-10","0.00","0.0","0.0",,"85","56","80"
"USC00028499","TEMPE ASU, AZ US","2019-11-11","0.00","0.0","0.0",,,,
"USC00028499","TEMPE ASU, AZ US","2019-11-12","0.00","0.0","0.0",,"86","54","83"
"USC00028499","TEMPE ASU, AZ US","2019-11-13","0.00","0.0","0.0",,,"51","78"
"USC00028499","TEMPE ASU, AZ US","2019-11-14","0.00","0.0","0.0",,"83","50","75"
"USC00028499","TEMPE ASU, AZ US","2019-11-15","0.00","0.0","0.0",,"85","47","72"
"USC00028499","TEMPE ASU, AZ US","2019-11-16","0.00","0.0","0.0",,"84","52","70"
"USC00028499","TEMPE ASU, AZ US","2019-11-17","0.00","0.0","0.0",,"87","49","83"
"USC00028499","TEMPE ASU, AZ US","2019-11-18","0.00","0.0","0.0",,"85","48","84"
"USC00028499","TEMPE ASU, AZ US","2019-11-19","0.16","0.0","0.0",,"85","49","60"
"USC00028499","TEMPE ASU, AZ US","2019-11-20","0.73","0.0","0.0",,"71","47","66"
"USC00028499","TEMPE ASU, AZ US","2019-11-21","0.40","0.0","0.0",,,"40","51"
"USC00028499","TEMPE ASU, AZ US","2019-11-22","0.40","0.0","0.0",,"69","47","61"
"USC00028499","TEMPE ASU, AZ US","2019-11-23","0.00","0.0","0.0",,"74","44","67"
"USC00028499","TEMPE ASU, AZ US","2019-11-24","0.00","0.0","0.0",,"75","47","69"
"USC00028499","TEMPE ASU, AZ US","2019-11-25","0.00","0.0","0.0",,"74","46","57"
"USC00028499","TEMPE ASU, AZ US","2019-11-26","0.00","0.0","0.0",,"62","39","60"
"USC00028499","TEMPE ASU, AZ US","2019-11-27","0.00","0.0","0.0",,"69","42","65"
"USC00028499","TEMPE ASU, AZ US","2019-11-28","0.00","0.0","0.0",,"70","55","66"
"USC00028499","TEMPE ASU, AZ US","2019-11-29","0.99","0.0","0.0",,,"41","54"
"USC00028499","TEMPE ASU, AZ US","2019-11-30","0.00","0.0","0.0",,"61","40","52"
"USC00028499","TEMPE ASU, AZ US","2019-12-01","0.00","0.0","0.0",,"70","36","52"
"USC00028499","TEMPE ASU, AZ US","2019-12-02","0.00","0.0","0.0",,"72",,"69"
"USC00028499","TEMPE ASU, AZ US","2019-12-03","0.00","0.0","0.0",,"70","38","64"
"USC00028499","TEMPE ASU, AZ US","2019-12-04","0.00","0.0","0.0",,"74","55","70"
"USC00028499","TEMPE ASU, AZ US","2019-12-05","0.00","0.0","0.0",,"71","50","65"
"USC00028499","TEMPE ASU, AZ US","2019-12-06","0.00","0.0","0.0",,"77","48","64"
"USC00028499","TEMPE ASU, AZ US","2019-12-07","0.00","0.0","0.0",,"77","48","62"
"USC00028499","TEMPE ASU, AZ US","2019-12-08","0.18","0.0","0.0",,"63","56","61"
"USC00028499","TEMPE ASU, AZ US","2019-12-09","0.09","0.0","0.0",,"67","51","56"
"USC00028499","TEMPE ASU, AZ US","2019-12-10","0.01","0.0","0.0",,"71","43","65"
"USC00028499","TEMPE ASU, AZ US","2019-12-11","0.00","0.0","0.0",,"72","42","64"
"USC00028499","TEMPE ASU, AZ US","2019-12-12","0.00","0.0","0.0",,"71","43",
"USC00028499","TEMPE ASU, AZ US","2019-12-13","0.00","0.0","0.0",,"71","44","69"
"USC00028499","TEMPE ASU, AZ US","2019-12-14","0.00","0.0","0.0",,"72","44","63"
"USC00028499","TEMPE ASU, AZ US","2019-12-15","0.00","0.0","0.0",,"66","45","59"
"USC00028499","TEMPE ASU, AZ US","2019-12-16","0.00","0.0","0.0",,"66","37","55"
"USC00028499","TEMPE ASU, AZ US","2019-12-17","0.00","0.0","0.0",,"62","35","51"
"USC00028499","TEMPE ASU, AZ US","2019-12-18","0.00","0.0","0.0",,"69","46","60"
"USC00028499","TEMPE ASU, AZ US","2019-12-19","0.00","0.0","0.0",,"69","36","65"
"USC00028499","TEMPE ASU, AZ US","2019-12-20","0.00","0.0","0.0",,"70","36","64"
"USC00028499","TEMPE ASU, AZ US","2019-12-21","0.00","0.0","0.0",,"75","41","58"
"USC00028499","TEMPE ASU, AZ US","2019-12-22","0.00","0.0","0.0",,"73","48","61"
"USC00028499","TEMPE ASU, AZ US","2019-12-23","0.00","0.0","0.0",,"64","51","64"
"USC00028499","TEMPE ASU, AZ US","2019-12-24","0.20","0.0","0.0",,,"52","54"
"USC00028499","TEMPE ASU, AZ US","2019-12-25","0.17","0.0","0.0",,"59","48","53"
"USC00028499","TEMPE ASU, AZ US","2019-12-26","0.00","0.0","0.0",,"64","40","59"
"USC00028499","TEMPE ASU, AZ US","2019-12-27","0.37","0.0","0.0",,,"49","50"
"USC00028499","TEMPE ASU, AZ US","2019-12-28","0.00","0.0","0.0",,"55","41","52"
"USC00028499","TEMPE ASU, AZ US","2019-12-29","0.00","0.0","0.0",,"56","31","50"
"USC00028499","TEMPE ASU, AZ US","2019-12-30","0.00","0.0","0.0",,"57","34","56"
"USC00028499","TEMPE ASU, AZ US","2019-12-31","0.00","0.0","0.0",,"62","45","60"
"USC00028499","TEMPE ASU, AZ US","2020-01-01","0.00","0.0","0.0",,"63","35","60"
"USC00028499","TEMPE ASU, AZ US","2020-01-02","0.00","0.0","0.0",,"65","36","63"
"USC00028499","TEMPE ASU, AZ US","2020-01-03","0.00","0.0","0.0",,"67","35","56"
"USC00028499","TEMPE ASU, AZ US","2020-01-04","0.00","0.0","0.0",,"71","37","69"
"USC00028499","TEMPE ASU, AZ US","2020-01-05","0.00","0.0","0.0",,"73","36","68"
"USC00028499","TEMPE ASU, AZ US","2020-01-06","0.00","0.0","0.0",,"72","36","69"
"USC00028499","TEMPE ASU, AZ US","2020-01-07","0.00","0.0","0.0",,"75","37","61"
"USC00028499","TEMPE ASU, AZ US","2020-01-08","0.00","0.0","0.0",,"71","38","59"
"USC00028499","TEMPE ASU, AZ US","2020-01-09","0.00","0.0","0.0",,"60","39","60"
"USC00028499","TEMPE ASU, AZ US","2020-01-10","0.00","0.0","0.0",,"64","43","63"
"USC00028499","TEMPE ASU, AZ US","2020-01-11","0.00","0.0","0.0",,"66","37","58"
"USC00028499","TEMPE ASU, AZ US","2020-01-12","0.00","0.0","0.0",,"68","34","56"
"USC00028499","TEMPE ASU, AZ US","2020-01-13","0.00","0.0","0.0",,"72","36","60"
"USC00028499","TEMPE ASU, AZ US","2020-01-14","0.00","0.0","0.0",,"73","39","60"
"USC00028499","TEMPE ASU, AZ US","2020-01-15","0.00","0.0","0.0",,"71","42","62"
"USC00028499","TEMPE ASU, AZ US","2020-01-16","0.00","0.0","0.0",,"67","47","64"
"USC00028499","TEMPE ASU, AZ US","2020-01-17","0.00","0.0","0.0",,"66","38","64"
"USC00028499","TEMPE ASU, AZ US","2020-01-18","0.00","0.0","0.0",,"74","38","66"
"USC00028499","TEMPE ASU, AZ US","2020-01-19","0.00","0.0","0.0",,"79","42","66"
"USC00028499","TEMPE ASU, AZ US","2020-01-20","0.00","0.0","0.0",,"74","52","68"
"USC00028499","TEMPE ASU, AZ US","2020-01-21","0.13","0.0","0.0",,,"52","55"
"USC00028499","TEMPE ASU, AZ US","2020-01-22","0.00","0.0","0.0",,,"51","61"
"USC00028499","TEMPE ASU, AZ US","2020-01-23","0.00","0.0","0.0",,"77","43","72"
"USC00028499","TEMPE ASU, AZ US","2020-01-24","0.00","0.0","0.0",,"75","43","73"
"USC00028499","TEMPE ASU, AZ US","2020-01-25","0.00","0.0","0.0",,"75","43","73"
"USC00028499","TEMPE ASU, AZ US","2020-01-26","0.00","0.0","0.0",,"74","42","73"
"USC00028499","TEMPE ASU, AZ US","2020-01-27","0.00","0.0","0.0",,"74","47","74"
"USC00028499","TEMPE ASU, AZ US","2020-01-28","0.00","0.0","0.0",,,"40","69"
"USC00028499","TEMPE ASU, AZ US","2020-01-29","0.00","0.0","0.0",,"70","56","69"
"USC00028499","TEMPE ASU, AZ US","2020-01-30","0.00","0.0","0.0",,"70","39","68"
"USC00028499","TEMPE ASU, AZ US","2020-01-31","0.00","0.0","0.0",,"76","38","63"
"USC00028499","TEMPE ASU, AZ US","2020-02-01","0.00","0.0","0.0",,"80","38","72"
"USC00028499","TEMPE ASU, AZ US","2020-02-02","0.00","0.0","0.0",,"81","43","77"
"USC00028499","TEMPE ASU, AZ US","2020-02-03","0.00","0.0","0.0",,"77","55","57"
"USC00028499","TEMPE ASU, AZ US","2020-02-04","0.00","0.0","0.0",,"57","32","54"
"USC00028499","TEMPE ASU, AZ US","2020-02-05","0.00","0.0","0.0",,"57","30","51"
"USC00028499","TEMPE ASU, AZ US","2020-02-06","0.00","0.0","0.0",,"64","30","63"
"USC00028499","TEMPE ASU, AZ US","2020-02-07","0.00","0.0","0.0",,"69","34","60"
"USC00028499","TEMPE ASU, AZ US","2020-02-08","0.00","0.0","0.0",,"71","41","67"
"USC00028499","TEMPE ASU, AZ US","2020-02-09","0.00","0.0","0.0",,"76","33","73"
"USC00028499","TEMPE ASU, AZ US","2020-02-10","0.01","0.0","0.0",,"76","38","70"
"USC00028499","TEMPE ASU, AZ US","2020-02-11","0.42","0.0","0.0",,"71","47","59"
"USC00028499","TEMPE ASU, AZ US","2020-02-12","0.02","0.0","0.0",,"66","42","63"
"USC00028499","TEMPE ASU, AZ US","2020-02-13","0.00","0.0","0.0",,"69","43","67"
"USC00028499","TEMPE ASU, AZ US","2020-02-14","0.00","0.0","0.0",,"73","40","70"
"USC00028499","TEMPE ASU, AZ US","2020-02-15","0.00","0.0","0.0",,"75","42","69"
"USC00028499","TEMPE ASU, AZ US","2020-02-16","0.00","0.0","0.0",,"75","40","74"
"USC00028499","TEMPE ASU, AZ US","2020-02-17","0.00","0.0","0.0",,"76","45","74"
"USC00028499","TEMPE ASU, AZ US","2020-02-18","0.00","0.0","0.0",,"79","43","73"
"USC00028499","TEMPE ASU, AZ US","2020-02-19","0.00","0.0","0.0",,"78","56","69"
"USC00028499","TEMPE ASU, AZ US","2020-02-20","0.00","0.0","0.0",,"82","51","78"
"USC00028499","TEMPE ASU, AZ US","2020-02-21","0.00","0.0","0.0",,"81","63","74"
"USC00028499","TEMPE ASU, AZ US","2020-02-22","0.94","0.0","0.0",,"75",,"65"
